id_category;title;description;image;total_interest;total_post;total_like;total_trivia;flag;status;date_created;date_updated;id_category_up;private;group;latitude;location;id_owner;fun;subscribe_fcm;lat;lng;country
3138;Chub;Y a los que les gustan;https://hobbies.fboys.app/upload/assets/categs/chub.jpg;100;100;100;100;1;1;10/03/2022 11:34;22/03/2022 12:40;3136;0;1;;;1;1;;0.0;0.0;ES
3139;Daddy;Y a los que les gustan;https://hobbies.fboys.app/upload/assets/categs/daddy.jpg;100;100;100;100;1;1;10/03/2022 11:37;22/03/2022 12:41;3136;0;1;;;1;1;;0.0;0.0;ES
3140;Esquí;Esquí;https://hobbies.fboys.app/upload/assets/categs/ski.jpg;100;100;100;100;1;1;10/03/2022 12:05;09/06/2022 16:58;3099;0;1;;;1;0;;0.0;0.0;ES
3141;Raw;A pelo.;https://hobbies.fboys.app/upload/assets/categs/raw.webp;100;100;100;100;1;1;22/03/2022 12:46;26/03/2022 11:37;3134;0;1;;;1;1;;0.0;0.0;ES
3142;Fist;Fist;https://hobbies.fboys.app/upload/assets/categs/fist.PNG;100;100;100;100;1;1;22/03/2022 12:47;26/03/2022 11:38;3131;0;1;;;1;1;;0.0;0.0;ES
3143;Safe;Con protección;https://hobbies.fboys.app/upload/assets/categs/safe.jpg;100;100;100;100;1;1;22/03/2022 12:49;26/03/2022 14:21;3134;0;1;;;1;1;;0.0;0.0;ES
3144;Golden shower;Lluvia dorada.;https://hobbies.fboys.app/upload/assets/categs/golden_shower.jpg;100;100;100;100;1;1;22/03/2022 14:26;26/03/2022 11:37;3131;0;1;;;1;1;;0.0;0.0;ES
3146;Fetish;Fetichismo;https://hobbies.fboys.app/upload/assets/categs/fetish.jpg;100;100;100;100;1;1;22/03/2022 14:30;22/03/2022 14:30;3131;0;1;;;1;1;;0.0;0.0;ES
3147;Dominación;Dominación-Sumisión.;https://hobbies.fboys.app/upload/assets/categs/domination2.jpg;100;100;100;100;1;1;22/03/2022 14:33;26/03/2022 11:37;3131;0;1;;;1;1;;0.0;0.0;ES
3148;Extranjeros;Conocer extranjeros;https://hobbies.fboys.app/upload/assets/categs/international.jpg;100;100;100;100;1;1;22/03/2022 14:35;22/03/2022 14:38;3132;0;1;;;1;1;;0.0;0.0;ES
3149;Pies;Pies;https://hobbies.fboys.app/upload/assets/categs/feet.jpg;100;100;100;100;1;1;22/03/2022 14:37;03/04/2022 15:43;3131;0;1;;;1;1;;0.0;0.0;ES
3150;Bondage;Bondage;https://hobbies.fboys.app/upload/assets/categs/bondage.jpg;100;100;100;100;1;1;22/03/2022 14:42;26/03/2022 11:36;3131;0;1;;;1;1;;0.0;0.0;ES
3151;Pupplay;Pupplay;https://hobbies.fboys.app/upload/assets/categs/pupplay.png;100;100;100;100;1;1;22/03/2022 14:43;22/03/2022 14:43;3131;0;1;;;1;1;;0.0;0.0;ES
3153;Parejas jóvenes;Parejas jóvenes;https://hobbies.fboys.app/upload/assets/categs/young2.jpg;100;100;100;100;1;1;22/03/2022 14:55;26/03/2022 11:40;3135;0;1;;;1;1;;0.0;0.0;ES
3156;Exterior;Al aire libre;https://hobbies.fboys.app/upload/assets/categs/cruising_outdoor.jpg;100;100;100;100;1;1;22/03/2022 15:04;24/04/2022 02:21;3133;0;1;;;1;1;;0.0;0.0;ES
3157;Nudismo;Nudismo;https://hobbies.fboys.app/upload/assets/categs/naturisme.jpg;100;100;100;100;1;1;22/03/2022 15:24;26/03/2022 11:37;3133;0;1;;;1;1;;0.0;0.0;ES
3158;Chupar;Mamones;https://hobbies.fboys.app/upload/assets/categs/pompeur.PNG;100;100;100;100;1;1;22/03/2022 16:00;26/03/2022 11:35;3134;0;1;;;1;1;;0.0;0.0;ES
3159;Arabes;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/arabic3.jpg;100;100;100;100;1;1;22/03/2022 16:03;11/04/2022 12:53;3132;0;1;;;1;1;;0.0;0.0;ES
3160;Asiáticos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/asian.jpg;100;100;100;100;1;1;22/03/2022 16:04;23/03/2022 10:11;3132;0;1;;;1;1;;0.0;0.0;ES
3161;Negros;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/black.jpg;100;100;100;100;1;1;22/03/2022 16:07;26/03/2022 11:35;3132;0;1;;;1;1;;0.0;0.0;ES
3162;Latinos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/latin.jpg;100;100;100;100;1;1;22/03/2022 16:08;23/03/2022 10:10;3132;0;1;;;1;1;;0.0;0.0;ES
3163;Imberbes;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/twink.jpg;100;100;100;100;1;1;22/03/2022 16:14;27/04/2022 13:42;3136;0;1;;;1;1;;0.0;0.0;ES
3164;Osos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/bear.jpg;100;100;100;100;1;1;22/03/2022 16:17;23/03/2022 10:11;3136;0;1;;;1;1;;0.0;0.0;ES
3165;Peludos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/hairy.jpg;100;100;100;100;1;1;22/03/2022 16:18;26/03/2022 11:35;3136;0;1;;;1;1;;0.0;0.0;ES
3166;Corpulentos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/muscle.jpg;100;100;100;100;1;1;22/03/2022 16:21;23/03/2022 10:10;3136;0;1;;;1;1;;0.0;0.0;ES
3167;Pasivos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/powerbottom.gif;100;100;100;100;1;1;22/03/2022 16:27;30/04/2022 19:15;3134;0;1;;;1;1;;0.0;0.0;ES
3168;Activos;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/top.jpg;100;100;100;100;1;1;22/03/2022 16:30;02/05/2022 07:32;3134;0;1;;;1;1;;0.0;0.0;ES
3171;Amistad;Hacer amigos.;https://hobbies.fboys.app/upload/assets/categs/friends.jpg;100;100;100;100;1;1;22/03/2022 16:58;24/03/2022 10:41;3103;0;1;;;1;0;;0.0;0.0;ES
3172;Relación;Buscar el príncipe azul.;https://hobbies.fboys.app/upload/assets/categs/husband.jpg;100;100;100;100;1;1;22/03/2022 22:33;23/05/2022 16:31;3135;0;1;;;1;0;;0.0;0.0;ES
3173;XL;Y a quienes les gustan.;https://hobbies.fboys.app/upload/assets/categs/xl.jpg;100;100;100;100;1;1;23/03/2022 10:48;26/03/2022 11:34;3136;0;1;;;1;1;;0.0;0.0;ES
3174;Derechos internacionales;¡Derechos para nosotros y para todo el mundo!;https://hobbies.fboys.app/upload/assets/categs/international_rights.png;100;100;100;100;1;1;23/03/2022 11:15;23/03/2022 11:15;3119;0;1;;;1;0;;0.0;0.0;ES
3175;Yoga;Yoga;https://hobbies.fboys.app/upload/assets/categs/yoga.jpg;100;100;100;100;1;1;23/03/2022 11:24;23/03/2022 11:24;3102;0;1;;;1;0;;0.0;0.0;ES
3176;Tantra;Tantra;https://hobbies.fboys.app/upload/assets/categs/tantra.jpg;100;100;100;100;1;1;23/03/2022 11:37;26/03/2022 11:34;3102;0;1;;;1;0;;0.0;0.0;ES
3177;Jogging;Correr;https://hobbies.fboys.app/upload/assets/categs/run.PNG;100;100;100;100;1;1;23/03/2022 11:47;24/03/2022 10:41;3117;0;1;;;1;0;;0.0;0.0;ES
